Temps (s),Vitesse avec frottement,Vitesse sans frottement,Hauteur avec frottement,Hauteur sans frottement
2.4599999999999915,24.02476586379985,24.132599999999925,25.28508844665146,25.19623900000001
2.4699999999999913,24.121986908951175,24.230699999999924,25.04386857756195,24.95393200000001
2.479999999999991,24.219204397234993,24.328799999999923,24.8016765335896,24.71064400000001
2.489999999999991,24.316418328781435,24.42689999999992,24.558512350301786,24.46637500000001
2.4999999999999907,24.413628703720626,24.52499999999992,24.31437606326458,24.22112500000001
2.5099999999999905,24.510835522182685,24.62309999999992,24.06926770804275,23.974894000000013
2.5199999999999902,24.608038784297726,24.721199999999918,23.823187320199775,23.727682000000016
2.52999999999999,24.70523849019586,24.819299999999917,23.576134935297816,23.479489000000015
2.53999999999999,24.802434640007196,24.917399999999915,23.328110588897744,23.230315000000015
2.5499999999999896,24.89962723386183,25.015499999999914,23.079114316559124,22.980160000000016
2.5599999999999894,24.99681627188986,25.113599999999913,22.829146153840227,22.729024000000017
2.569999999999989,25.094001754221374,25.21169999999991,22.578206136298014,22.47690700000002
2.579999999999989,25.191183680986462,25.30979999999991,22.32629429948815,22.22380900000002
2.5899999999999888,25.288362052315208,25.40789999999991,22.073410678964997,21.96973000000002
2.5999999999999885,25.385536868337685,25.505999999999908,21.819555310281622,21.71467000000002
2.6099999999999883,25.482708129183965,25.604099999999907,21.564728228989782,21.45862900000002
2.619999999999988,25.57987583498412,25.702199999999905,21.308929470639942,21.20160700000002
2.629999999999988,25.677039985868205,25.800299999999904,21.05215907078126,20.943604000000022
2.6399999999999877,25.774200581966284,25.898399999999903,20.7944170649616,20.684620000000024
2.6499999999999875,25.871357623408407,25.9964999999999,20.535703488727517,20.424655000000026
2.6599999999999873,25.968511110324624,26.0945999999999,20.276018377624272,20.163709000000026
2.669999999999987,26.065661042844976,26.1926999999999,20.015361767195824,19.901782000000026
2.679999999999987,26.162807421099505,26.290799999999898,19.753733692984827,19.638874000000026
2.6899999999999866,26.259950245218246,26.388899999999897,19.491134190532645,19.374985000000027
2.6999999999999864,26.357089515331225,26.486999999999895,19.227563295379333,19.11011500000003
2.709999999999986,26.45422523156847,26.585099999999894,18.963021043063648,18.84426400000003
2.719999999999986,26.551357394059995,26.683199999999893,18.69750746912305,18.577432000000034
2.7299999999999858,26.648486002935822,26.78129999999989,18.43102260909369,18.309619000000033
2.7399999999999856,26.74561105832596,26.87939999999989,18.16356649851043,18.040825000000034
2.7499999999999853,26.84273256036041,26.97749999999989,17.895139172906827,17.771050000000034
2.759999999999985,26.939850509169176,27.075599999999888,17.625740667815137,17.500294000000036
2.769999999999985,27.036964904882254,27.173699999999887,17.355371018766313,17.228557000000038
2.7799999999999847,27.134075747629637,27.271799999999885,17.084030261290017,16.95583900000004
2.7899999999999845,27.23118303754131,27.369899999999884,16.811718430914603,16.68214000000004
2.7999999999999843,27.328286774747255,27.467999999999883,16.53843556316713,16.40746000000004
2.809999999999984,27.425386959377448,27.56609999999988,16.264181693573356,16.13179900000004
2.819999999999984,27.522483591561862,27.66419999999988,15.988956857657737,15.855157000000041
2.8299999999999836,27.619576671430462,27.76229999999988,15.712761090943433,15.577534000000043
2.8399999999999834,27.716666199113213,27.860399999999878,15.435594428952301,15.298930000000043
2.849999999999983,27.813752174740074,27.958499999999876,15.157456907204901,15.019345000000044
2.859999999999983,27.910834598441,28.056599999999875,14.878348561220491,14.738779000000045
2.869999999999983,28.007913470345933,28.154699999999874,14.598269426517032,14.457232000000047
2.8799999999999826,28.104988790584823,28.252799999999873,14.317219538611184,14.174704000000048
2.8899999999999824,28.202060559287606,28.35089999999987,14.035198933018307,13.89119500000005
2.899999999999982,28.29912877658422,28.44899999999987,13.752207645252465,13.606705000000051
2.909999999999982,28.396193442604588,28.54709999999987,13.46824571082642,13.321234000000052
2.9199999999999817,28.49325455747864,28.645199999999868,13.183313165251633,13.034782000000053
2.9299999999999815,28.590312121336293,28.743299999999866,12.89741004403827,12.747349000000055
2.9399999999999813,28.687366134307464,28.841399999999865,12.610536382695196,12.458935000000055
2.949999999999981,28.784416596522064,28.939499999999864,12.322692216729976,12.169540000000056
2.959999999999981,28.881463508109995,29.037599999999863,12.033877581648877,11.879164000000058
2.9699999999999807,28.978506869201162,29.13569999999986,11.744092512956865,11.58780700000006
2.9799999999999804,29.07554667992546,29.23379999999986,11.45333704615761,11.295469000000061
2.9899999999999802,29.172582940412777,29.33189999999986,11.161611216753483,11.002150000000062
2.99999999999998,29.269615650793007,29.429999999999858,10.868915060245554,10.707850000000064
3.00999999999998,29.366644811196025,29.528099999999856,10.575248612133594,10.412569000000065
3.0199999999999796,29.46367042175171,29.626199999999855,10.280611907916077,10.116307000000067
3.0299999999999794,29.56069248258994,29.724299999999854,9.985004983090178,9.819064000000068
3.039999999999979,29.657710993840578,29.822399999999853,9.688427873151772,9.520840000000069
3.049999999999979,29.754725955633486,29.92049999999985,9.390880613595437,9.22163500000007
3.0599999999999787,29.851737368098522,30.01859999999985,9.092363239914452,8.921449000000072
3.0699999999999785,29.948745231365542,30.11669999999985,8.792875787600796,8.620282000000074
3.0799999999999783,30.045749545564394,30.214799999999848,8.492418292145151,8.318134000000075
3.089999999999978,30.142750310824923,30.312899999999846,8.190990789036903,8.015005000000077
3.099999999999978,30.239747527276965,30.410999999999845,7.888593313764133,7.710895000000078
3.1099999999999777,30.336741195050358,30.509099999999844,7.585225901813629,7.40580400000008
3.1199999999999775,30.43373131427493,30.607199999999843,7.28088858867088,7.099732000000081
3.1299999999999772,30.530717885080506,30.70529999999984,6.975581409820075,6.792679000000083
3.139999999999977,30.627700907596907,30.80339999999984,6.669304400744106,6.484645000000085
3.149999999999977,30.724680381953945,30.90149999999984,6.362057596924567,6.175630000000086
3.1599999999999766,30.821656308281433,30.999599999999838,6.053841033841753,5.865634000000088
3.1699999999999764,30.91862868670918,31.097699999999836,5.7446547469746605,5.554657000000089
3.179999999999976,31.015597517366984,31.195799999999835,5.434498771800991,5.2426990000000915
3.189999999999976,31.11256280038464,31.293899999999834,5.123373143797144,4.929760000000093
3.1999999999999758,31.209524535891944,31.391999999999832,4.811277898438225,4.6158400000000945
3.2099999999999755,31.30648272401868,31.49009999999983,4.4982130711980375,4.300939000000096
3.2199999999999753,31.40343736489463,31.58819999999983,4.1841786975490916,3.985057000000098
3.229999999999975,31.50038845864957,31.68629999999983,3.869174812962596,3.6681940000000997
3.239999999999975,31.59733600541328,31.784399999999827,3.5532014529084632,3.3503500000001014
3.2499999999999747,31.69428000531552,31.882499999999826,3.236258652855308,3.0315250000001033
3.2599999999999745,31.791220458486055,31.980599999999825,2.918346448270447,2.7117190000001052
3.2699999999999743,31.888157365054646,32.07869999999983,2.5994648746199007,2.390932000000107
3.279999999999974,31.985090725151046,32.17679999999983,2.27961396736839,2.0691640000001086
3.289999999999974,32.082020538905006,32.27489999999983,1.95879376197934,1.7464150000001102
3.2999999999999736,32.17894680644626,32.372999999999834,1.6370042939148775,1.4226850000001119
3.3099999999999734,32.27586952790456,32.471099999999836,1.314245598635832,1.0979740000001135
3.319999999999973,32.37278870340964,32.56919999999984,0.9905177116017355,0.7722820000001152
3.329999999999973,32.46970433309122,32.66729999999984,0.6658206682708233,0.4456090000001167
3.3399999999999728,32.56661641707904,32.76539999999984,0.3401545041000329,0.11795500000011827
3.3499999999999726,32.66352495550281,32.863499999999846,0.0135192545450048,0.0
